member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
24675779,20000,20000,20000,36 months,BAT2333412,11.67,B,B4,,n/a,RENT,103320,Source Verified,n,,home_improvement,Home improvement,104xx,NY,15.17,1,1,16,,17,0,19612,44.7,48,w,2658.26,0,0,0,0,,INDIVIDUAL,,74th week,0,0,27435,43900,0
55176132,12500,12500,12500,60 months,BAT3726927,17.86,D,D5,Letter Carrier,10+ years,MORTGAGE,75000,Verified,n,,debt_consolidation,Debt consolidation,198xx,DE,12.14,0,0,,53,8,1,9813,76,35,w,1235.69,0,0,0,0,50,INDIVIDUAL,,31th week,0,0,275755,12950,0
49902505,4200,4200,4200,36 months,BAT1104812,18.84,E,E2,manager,8 years,MORTGAGE,43000,Not Verified,n,,other,Other,708xx,LA,24.37,1,2,6,,15,0,7177,44.3,29,f,478.95,0,0,0,0,,INDIVIDUAL,,35th week,0,405,142744,16200,0
53121843,16100,16100,16100,60 months,BAT1184694,19.99,E,E4,Assistant Manager,5 years,OWN,35000,Source Verified,n,,debt_consolidation,Debt consolidation,949xx,CA,30.86,0,0,,,9,0,13731,57.9,16,f,1775.76,0,0,0,0,,INDIVIDUAL,,31th week,0,0,37237,23700,0
52731903,15450,15450,15450,36 months, ,13.33,C,C3,Electrician,6 years,RENT,33600,Verified,n,,credit_card,Credit card refinancing,913xx,CA,38.9,3,1,16,,9,0,4548,19.1,24,f,1106.41,0,0,0,0,22,INDIVIDUAL,,31th week,0,0,15017,23800,0
1791082,20000,20000,20000,60 months,BAT5849876,14.33,C,C1,MERCED COUNTY JAIL MINISTRY,1 year,MORTGAGE,87600,Source Verified,n,,home_improvement,Home improvement,953xx,CA,18.08,0,0,47,,7,0,7055,81.1,30,f,7040.79,0,0,0,0,,INDIVIDUAL,,174th week,0,0,408391,8700,0
68379373,24000,24000,23625,60 months,BAT1586599,18.2,E,E1,Electrical Technition,10+ years,MORTGAGE,70000,Verified,n,,debt_consolidation,Debt consolidation,670xx,KS,31.8,2,2,11,,15,0,45065,96.3,34,f,687.84,0,0,0,0,,INDIVIDUAL,,9th week,0,0,106591,46800,0
12438167,17000,17000,17000,60 months,,23.4,E,E5,Supervisor,10+ years,RENT,54000,Source Verified,n,> To pay off all my credit cards and loan<br>,debt_consolidation,Debt consolidation,114xx,NY,18.89,0,2,52,,15,0,14638,77,24,f,6163.79,24.16,0,0,0,52,INDIVIDUAL,,91th week,0,0,35398,19000,1
15349020,1500,1500,1500,36 months,BAT2522922,14.64,C,C3,Homeless Coordinator,2 years,RENT,40000,Source Verified,n,,debt_consolidation,Debt consolidation,988xx,WA,15.54,0,0,26,,3,0,0,,20,w,0,0,0,0,0,35,INDIVIDUAL,,NAth week,0,0,24895,0,0
690194,8000,8000,7950,36 months,BAT5540558,10.38,B,B1,Boston and North Shore Real Estate,2 years,RENT,50004,Verified,n,"> Hi, my name is Chad, I am an ex-Air Force Reservist and a college graduate. I am requesting a loan so that I may apply this money to a business idea. I have worked in the field of real estate for two years now and have a very lucrative idea that I want to implement immediately. I have to implement the idea now or wait until next summer to do it. I would much rather do it now. If the idea is a bust then at least I tried it, and the loan is easy to pay off with my current income. If it is a success... well then, you will be seeing me on 60 Minutes. <br/><br/><br/>I have perfect credit for a reason. I have always payed my bills on time. Thank you for your consideration.<br/>",other,Business Idea Head Start,021xx,MA,23.88,0,2,,,8,0,13964,57.5,22,f,330.23,29.9505747557,318.09,3.2,0,,INDIVIDUAL,,26th week,0,,,,0
65657401,25000,25000,25000,60 months,BAT2252229,9.99,B,B3,Owner/ Distributor,10+ years,MORTGAGE,60000,Not Verified,n,,credit_card,Credit card refinancing,287xx,NC,29.91,0,0,,,13,0,29517,66.8,27,w,602.41,0,0,0,0,,INDIVIDUAL,,13th week,0,0,68650,44200,0
44797081,12000,12000,12000,36 months,,10.99,B,B4,OPERATING RESOURCES SPECIALIST,10+ years,OWN,52000,Not Verified,n,,home_improvement,Home improvement,021xx,MA,12.83,0,0,41,,6,0,2145,37,21,w,972.18,0,0,0,0,41,INDIVIDUAL,,44th week,0,6738,239603,5800,0
43345435,17500,17500,17500,36 months,BAT4694572,15.99,D,D2,Manager,4 years,MORTGAGE,88000,Not Verified,n,,debt_consolidation,Debt consolidation,224xx,VA,11.56,1,1,14,,12,0,10940,49.1,19,f,2242.53,0,0,0,0,,INDIVIDUAL,,52th week,0,0,605585,22300,0
60870211,11000,11000,11000,36 months,BAT1780517,7.89,A,A5,Claims processor,2 years,MORTGAGE,33000,Source Verified,n,,credit_card,Credit card refinancing,232xx,VA,11.45,0,0,,,12,0,14599,86.4,19,w,302.65,0,0,0,0,,INDIVIDUAL,,17th week,0,0,139788,16900,0
41056694,35000,35000,35000,36 months, ,14.99,C,C5,Senior Sales Executive,4 years,MORTGAGE,1E+05,Verified,n,,home_improvement,Home improvement,850xx,AZ,10.29,0,0,52,,4,0,41237,48.8,17,f,4521.11,0,0,0,0,52,INDIVIDUAL,,52th week,0,0,41237,84500,0
17864494,25000,25000,25000,60 months,BAT2136391,13.35,C,C2,,n/a,MORTGAGE,56000,Verified,n,,credit_card,Credit card refinancing,191xx,PA,28.44,0,0,,,11,0,20318,65.1,27,w,4685.77,0,0,0,0,,INDIVIDUAL,,87th week,0,0,186934,31200,0
58651642,6000,6000,6000,36 months, ,12.29,C,C1,inspector,10+ years,OWN,75000,Not Verified,n,,debt_consolidation,Debt consolidation,566xx,MN,16.7,0,0,47,81,6,1,5554,37.5,9,w,338.91,0,0,0,0,47,INDIVIDUAL,,26th week,0,0,78372,14800,0
55096072,13200,13200,13200,60 months,BAT3726927,19.99,E,E4,Manager,< 1 year,OWN,26400,Source Verified,n,,debt_consolidation,Debt consolidation,628xx,IL,28.18,1,2,9,,12,0,19628,61.5,24,w,1398.06,0,0,0,0,,INDIVIDUAL,,31th week,0,0,43807,31900,0
43499970,20000,20000,20000,36 months,BAT5924421,15.61,D,D1,Bus Operator (Revenue),10+ years,RENT,70000,Verified,n,,car,Car financing,112xx,NY,29.64,0,5,,119,29,1,31478,46.6,40,f,2517.73,0,0,0,0,,INDIVIDUAL,,48th week,0,0,35449,67600,0
1833376,15000,15000,15000,60 months,BAT1761981,7.9,A,A4,St. Johns County School District,10+ years,MORTGAGE,67000,Source Verified,n,,debt_consolidation,Debt consolidation,320xx,FL,9.9,0,0,,,10,0,12938,18.2,23,f,1411.94,0,0,0,0,,INDIVIDUAL,,70th week,0,0,245928,71207,1
15158671,5950,5950,5950,36 months,BAT2522922,18.25,D,D3,Personal Assistant,3 years,RENT,30000,Source Verified,n,,debt_consolidation,Debt consolidation,900xx,CA,15.48,0,2,32,,11,0,4110,68.5,17,f,1458.53,0,0,0,0,32,INDIVIDUAL,,91th week,0,0,9943,6000,0
4596617,16000,16000,16000,36 months,BAT2428731,7.9,A,A4,Armed Forces YMCA,1 year,MORTGAGE,55000,Not Verified,n,,home_improvement,Home improvement,799xx,TX,15.61,0,0,,,11,0,2497,38.4,20,w,1990.64,0,0,0,0,,INDIVIDUAL,,139th week,0,0,158699,6500,0
43264838,15000,15000,15000,60 months,BAT4694572,12.39,C,C1,Truck Driver,10+ years,MORTGAGE,80000,Not Verified,n,,debt_consolidation,Debt consolidation,852xx,AZ,13.49,0,0,,117,10,1,11744,49.3,13,w,1576.49,0,0,0,0,,INDIVIDUAL,,52th week,0,0,254138,23800,0
72868375,35000,35000,35000,36 months,BAT2803411,7.89,A,A5,QA Auditor,5 years,MORTGAGE,180000,Source Verified,n,,debt_consolidation,Debt consolidation,283xx,NC,21.95,0,0,,,20,0,79466,61,43,w,0,0,0,0,0,,INDIVIDUAL,,NAth week,0,0,261143,130300,0
34100517,18000,18000,18000,60 months,BAT2558388,8.19,A,A5,Planner,8 years,MORTGAGE,70000,Verified,n,,debt_consolidation,Debt consolidation,920xx,CA,19.58,0,0,47,,14,0,7917,33,23,w,1556.1,0,0,0,0,47,INDIVIDUAL,,61th week,0,0,46625,24000,0
55346919,28200,28200,28200,60 months, ,24.99,F,F4,Attorney,3 years,MORTGAGE,108000,Source Verified,n,,other,Other,871xx,NM,16.78,0,0,25,116,13,1,8336,26.9,21,f,25.46,0,0,0,0,,INDIVIDUAL,,0th week,0,69,220405,31000,1
62774920,7000,7000,7000,36 months,BAT4271519,10.99,B,B4,Underwriting Assitant,5 years,RENT,70000,Verified,n,,moving,Moving and relocation,103xx,NY,16.56,1,0,23,,23,0,6693,13.7,35,w,238.76,0,0,0,0,,INDIVIDUAL,,17th week,0,0,12172,48900,0
61455690,13000,13000,13000,36 months,BAT1780517,10.99,B,B4,Children's Social Worker,10+ years,RENT,80000,Verified,n,,debt_consolidation,Debt consolidation,900xx,CA,26.62,1,0,16,,37,0,30844,47.7,59,f,443.42,0,0,0,0,,INDIVIDUAL,,17th week,0,0,61294,64700,0
58641762,23000,23000,23000,36 months,,10.99,B,B4,Sr Network Analyst,10+ years,OWN,50000,Source Verified,n,,debt_consolidation,Debt consolidation,337xx,FL,20.95,0,0,,,12,0,26633,49.3,14,w,1055.94,0,0,0,0,,INDIVIDUAL,,22th week,0,0,31225,54000,0
72059011,4950,4950,4950,36 months,BAT2803411,18.49,E,E2,Business Support Supervisor,8 years,RENT,178000,Source Verified,n,,small_business,Business,770xx,TX,7.54,0,0,63,54,7,2,2258,38.9,15,w,66.1,0,0,0,0,,INDIVIDUAL,,4th week,0,0,38746,5800,0
52105020,7200,7200,7200,36 months,,15.61,D,D1,Sales Consultant,2 years,MORTGAGE,60000,Verified,n,,debt_consolidation,Debt consolidation,729xx,AR,21.62,2,2,15,29,19,3,11170,25.8,28,f,605.25,0,0,0,0,19,INDIVIDUAL,,31th week,0,0,40749,43300,0
15119593,17000,17000,17000,60 months, ,14.99,C,C5,Business Account Executive,< 1 year,MORTGAGE,58000,Not Verified,n,,debt_consolidation,Debt consolidation,840xx,UT,21.06,0,2,,,17,0,26730,38.2,37,w,3262.65,0,0,0,0,,INDIVIDUAL,,74th week,0,0,301791,70000,0
58469858,20000,20000,20000,60 months,BAT3873588,19.19,E,E3,Hygienist,10+ years,MORTGAGE,75000,Source Verified,n,,credit_card,Credit card refinancing,410xx,KY,19.12,0,0,,,21,0,20237,58,47,w,1848.41,0,0,0,0,,INDIVIDUAL,,26th week,0,0,263725,34900,0
64223684,5050,5050,5050,36 months, ,12.69,C,C2,Physician,1 year,RENT,190000,Source Verified,n,,other,Other,606xx,IL,22.3,1,0,1,38,12,1,1480,20.3,23,f,202.64,0,0,0,0,78,INDIVIDUAL,,17th week,1,0,357941,7300,0
49212973,35000,35000,35000,60 months,BAT1104812,22.99,F,F1,Medical Service Officer,10+ years,MORTGAGE,87040,Verified,n,,debt_consolidation,Debt consolidation,782xx,TX,16.13,0,1,59,,14,0,19631,43.1,41,f,5717.54,0,0,0,0,,INDIVIDUAL,,39th week,0,574,212529,45600,0
38942197,15000,15000,15000,60 months, ,15.99,D,D2,Driver,4 years,MORTGAGE,85000,Source Verified,n,,other,Other,015xx,MA,10.38,0,1,37,,8,0,13147,84.3,21,w,2391.76,0,0,0,0,79,INDIVIDUAL,,57th week,0,0,32825,15600,0
7196060,10225,10225,10225,36 months,BAT2833642,10.16,B,B1,rbm,1 year,MORTGAGE,31200,Not Verified,n,,debt_consolidation,consolidation,378xx,TN,10,0,0,,,7,0,12348,54.2,22,f,1621.36,0,0,0,0,,INDIVIDUAL,,131th week,0,0,111460,22800,0
60877104,18000,18000,17950,36 months,,9.99,B,B3,Reimbursement Customer Service Rep,3 years,RENT,39000,Verified,n,,debt_consolidation,Debt consolidation,554xx,MN,9.32,0,0,50,,5,0,10163,80.7,14,f,693.1,0,0,0,0,,INDIVIDUAL,,22th week,0,192,10163,12600,0
66831871,28000,28000,28000,36 months,BAT2252229,5.32,A,A1,Police Officer,8 years,MORTGAGE,72000,Source Verified,n,,credit_card,Credit card refinancing,761xx,TX,16.1,0,0,26,,21,0,11213,12.2,41,w,292.48,0,0,0,1,26,INDIVIDUAL,,13th week,0,0,381787,92000,0
1379776,5700,5700,5700,60 months,BAT47674,19.42,E,E3,Sunharbor Manor Skilled Nursing,3 years,RENT,50000,Verified,n,,debt_consolidation,Debt Consolidation Loan,115xx,NY,8.9,0,0,43,,12,0,8009,69,29,f,2576.6,0,0,0,0,,INDIVIDUAL,,152th week,0,,,,1
15148247,13000,13000,13000,36 months,BAT2522922,6.62,A,A2,Senior Analysst,2 years,MORTGAGE,130000,Not Verified,n,,debt_consolidation,Debt consolidation,221xx,VA,23.37,0,0,,,13,0,26163,55.2,36,f,1113.13,0,0,0,0,,INDIVIDUAL,,91th week,0,0,618061,47400,0
44015895,24000,24000,24000,60 months,BAT5924421,13.33,C,C3,,n/a,OWN,61000,Verified,n,,debt_consolidation,Debt consolidation,415xx,KY,34.51,0,1,44,,12,0,6681,75.9,38,w,2735.7,0,0,0,0,,INDIVIDUAL,,48th week,0,0,58182,8800,0
37386430,7200,7200,7200,36 months,BAT2558388,11.99,B,B5,Machinist,< 1 year,RENT,35000,Source Verified,n,,debt_consolidation,Debt consolidation,442xx,OH,17.22,0,0,26,,11,0,5846,21.3,16,f,844.12,0,0,0,0,,INDIVIDUAL,,61th week,0,0,23744,27500,0
3863395,20000,20000,19850,36 months, ,13.11,B,B4,U.S. Army,10+ years,MORTGAGE,50000,Verified,n,> Fresh start for a new year thank you<br><br>   > Trying to consolidate to one monthly payment. Wanting a fresh start for a new year thank you<br>,debt_consolidation,Consolidation,729xx,AR,19.63,0,1,,,14,0,9426,20.5,21,f,4284.67,0,0,0,1,,INDIVIDUAL,,156th week,0,168,105315,46000,0
61824645,5000,5000,5000,36 months,BAT1780517,9.99,B,B3,House Officer,10+ years,RENT,70000,Source Verified,n,,debt_consolidation,Debt consolidation,100xx,NY,20.58,1,0,11,,12,0,21522,85.1,26,w,154.94,0,0,0,0,,INDIVIDUAL,,22th week,0,0,31458,25300,0
53876533,16850,16850,16850,36 months,,10.99,B,B4,OFFICE MANAGER,10+ years,OWN,44200,Not Verified,n,,debt_consolidation,Debt consolidation,344xx,FL,20.93,0,0,29,,4,0,8390,77.7,9,w,992.36,0,0,0,0,,INDIVIDUAL,,31th week,0,0,14203,10800,0
1406917,10000,10000,9750,36 months,BAT1327206,13.11,B,B4,Mountain Side Trans,10+ years,RENT,72000,Source Verified,n,,debt_consolidation,debt consoldidation,114xx,NY,5.17,0,0,,,9,0,11220,58.7,19,f,2150.42,0,0,0,0,,INDIVIDUAL,,156th week,0,,,,1
41782049,13000,13000,13000,60 months,,12.39,C,C1,Personal Trainer,1 year,RENT,42000,Source Verified,n,,credit_card,Credit card refinancing,201xx,VA,10.49,0,1,,,6,0,5202,65,8,w,1490.62,0,0,0,0,,INDIVIDUAL,,52th week,0,221,8328,8000,0
44183243,7000,7000,7000,36 months,,7.89,A,A5,Senior EDI Programmer Analyst,3 years,RENT,75735.12,Source Verified,n,,debt_consolidation,Debt consolidation,981xx,WA,17.7,2,2,3,,4,0,5179,65.6,21,w,405.09,0,0,0,0,3,INDIVIDUAL,,43th week,0,0,24353,7900,0
60254094,18000,18000,18000,60 months,BAT1780517,9.17,B,B2,Division Chief,10+ years,MORTGAGE,113000,Not Verified,n,,debt_consolidation,Debt consolidation,103xx,NY,15.89,1,0,16,,16,0,19729,42.5,51,w,660.28,0,0,0,0,,INDIVIDUAL,,22th week,0,105,697738,46400,0
42363831,25000,25000,25000,60 months,BAT4694572,20.99,E,E4,Senior Trader,1 year,MORTGAGE,130000,Source Verified,n,,debt_consolidation,Debt consolidation,020xx,MA,7.43,0,1,,,5,0,31254,46.2,14,w,1890.72,0,0,0,0,,INDIVIDUAL,,17th week,0,0,31254,67700,1
3117211,10000,10000,10000,36 months,BAT1467036,13.11,B,B4,Northwest Asphalt,2 years,MORTGAGE,90000,Source Verified,n,> will be used for credit card re-financing<br>,credit_card,Credit card refinancing,982xx,WA,12.49,0,1,58,,8,0,10383,76.9,17,w,1735.64,0,0,0,0,,INDIVIDUAL,,91th week,0,0,324254,13507,0
35974815,21600,21600,21600,36 months,,11.44,B,B4,IT Business Consultant,8 years,MORTGAGE,95000,Verified,n,,debt_consolidation,Debt consolidation,278xx,NC,25.24,0,0,52,,18,0,23451,39,48,w,1695.09,0,0,0,0,,INDIVIDUAL,,39th week,0,0,253332,60100,1
45351212,30000,30000,30000,60 months,,12.69,C,C2,owner,10+ years,MORTGAGE,140000,Not Verified,n,,debt_consolidation,Debt consolidation,757xx,TX,15.83,0,0,,117,12,1,14960,45.2,21,w,2695.7,0,0,0,0,,INDIVIDUAL,,39th week,0,0,66287,33100,0
26297209,26125,26125,26125,60 months,BAT2333412,13.98,C,C3,RN Case Manager,< 1 year,MORTGAGE,57000,Source Verified,n,,debt_consolidation,Debt consolidation,720xx,AR,23.85,0,2,,,10,0,6900,22.2,24,w,4672.26,0,0,0,0,,INDIVIDUAL,,74th week,0,0,34248,31100,0
49979978,7000,7000,7000,36 months,BAT1184694,7.89,A,A5,Manager,3 years,RENT,42640,Not Verified,n,,debt_consolidation,Debt consolidation,816xx,CO,18.54,0,0,,,11,0,6860,45.1,14,w,329.79,0,0,0,0,,INDIVIDUAL,,35th week,0,0,15736,15200,0
31217963,8000,8000,8000,36 months,,17.57,D,D4,Office Staff,10+ years,OWN,33072,Verified,n,,debt_consolidation,Debt consolidation,254xx,WV,32.47,0,3,,86,15,1,8016,41.1,21,f,1477.71,0,0,0,0,,INDIVIDUAL,,65th week,0,518,32296,19500,0
6717229,20000,20000,20000,36 months,BAT4808022,11.14,B,B2,PNC Mortgage,3 years,RENT,65000,Verified,n,,debt_consolidation,Consolidation,125xx,NY,11.58,0,0,,86,14,1,13646,36,38,w,3530.18,0,0,0,0,,INDIVIDUAL,,135th week,0,0,31773,37900,0
44337008,16000,16000,16000,36 months,BAT5924421,12.29,C,C1,RN,9 years,MORTGAGE,97000,Not Verified,n,,debt_consolidation,Debt consolidation,074xx,NJ,9.08,1,0,12,,13,0,26248,77.9,18,f,1441.65,0,0,0,0,,INDIVIDUAL,,43th week,0,0,491917,33700,0
8617609,8000,8000,8000,36 months,,16.78,C,C5,Fred Matin Ford,< 1 year,MORTGAGE,68750,Not Verified,n,"   > paying credit cards off, paying atv off.<br>",credit_card,student loan,444xx,OH,22.97,0,2,,94,13,1,12365,55,26,f,1898.48,0,0,0,0,,INDIVIDUAL,,95th week,0,0,127882,22500,1
64517866,2800,2800,2750,36 months,BAT4271519,16.99,D,D3,driver,5 years,RENT,56000,Verified,n,,medical,Medical expenses,113xx,NY,21.62,0,0,,38,8,1,7224,96.3,24,f,113.72,0,0,0,0,,INDIVIDUAL,,13th week,0,0,27519,7500,0
46726889,11625,11625,11625,36 months,BAT4136152,16.55,D,D2,mech,10+ years,MORTGAGE,58000,Verified,n,,other,Other,481xx,MI,20.46,0,0,51,,14,0,6834,53,26,f,1303.27,0,0,0,0,,INDIVIDUAL,,39th week,0,0,128115,12900,0
28672486,12950,12950,12950,36 months,BAT2003848,17.57,D,D4,Director of Coal Development,10+ years,MORTGAGE,166000,Verified,n,,home_improvement,Home improvement,405xx,KY,16.27,0,3,,,16,0,39447,68.5,29,w,1400.44,0,0,0,0,,INDIVIDUAL,,35th week,0,0,336159,57600,0
15061036,24000,24000,23950,60 months,BAT2522922,18.25,D,D3,Account Manager,10+ years,MORTGAGE,110000,Source Verified,n,,debt_consolidation,Debt consolidation,852xx,AZ,11.96,5,1,6,,11,0,18389,47.4,34,f,6796.16,0,0,0,0,10,INDIVIDUAL,,91th week,0,0,303569,38800,0
58993845,19675,19675,19675,60 months,BAT3873588,9.17,B,B2,RN,10+ years,MORTGAGE,74000,Not Verified,n,,credit_card,Credit card refinancing,287xx,NC,22.2,0,0,,,13,0,35263,52.9,24,w,851.98,0,0,0,0,,INDIVIDUAL,,26th week,0,0,137534,95900,0
39003126,35000,35000,35000,36 months,BAT4722912,14.31,C,C4,,n/a,MORTGAGE,104000,Verified,n,,debt_consolidation,Debt consolidation,113xx,NY,17.13,1,2,8,,26,0,40723,68.3,38,w,4635.84,0,0,0,0,,INDIVIDUAL,,57th week,0,0,132687,59600,0
532287,18000,18000,17045.5613566,36 months,BAT4201183,18.78,F,F3,Astir IT Solutions Inc,3 years,RENT,80000,Not Verified,n,Looking for Personal Loan for marriage purpose,wedding,personal,201xx,VA,15.6,0,0,,,4,0,11184,93.2,8,f,5769.41,0,0,0,0,,INDIVIDUAL,,161th week,0,,,,1
19595519,5275,5275,5275,36 months, ,10.99,B,B3,Student Personnel Tech,4 years,RENT,36000,Not Verified,n,,credit_card,Credit card refinancing,920xx,CA,18.53,0,1,27,,7,0,5276,67.6,32,w,712.63,0,0,0,0,56,INDIVIDUAL,,83th week,0,0,57534,7800,0
1355282,15000,15000,15000,36 months,BAT47674,13.49,C,C1,"Yahoo!, Inc.",4 years,RENT,75000,Verified,n,"   > I want to pay off all of my high interest debt with a single monthly payment. I have no automobile payments, so this estimated rate will allow me to make real progress, and finally eliminate the red. I've recently received a promotion, and really look forward to starting a new financial life.<br>",debt_consolidation,Cutting the Card,900xx,CA,8.75,0,0,,,7,0,13305,88.7,14,f,2886.33,0,0,0,0,,INDIVIDUAL,,104th week,0,,,,1
8127741,8000,8000,8000,36 months,BAT5525466,18.85,D,D3,Garlands lodge,1 year,RENT,30000,Verified,n,,moving,Needed move,863xx,AZ,22.4,0,1,,,9,0,7884,52.9,19,w,2357.44,0,0,0,0,,INDIVIDUAL,,117th week,0,0,29284,14900,1
15710223,35000,35000,35000,60 months,BAT5489674,21.99,E,E4,Enlisted Service Member,10+ years,RENT,90000,Verified,n,,credit_card,Credit card refinancing,968xx,HI,17.14,0,0,,,10,0,33164,88.4,11,f,10013.94,0,0,0,0,,INDIVIDUAL,,74th week,0,0,49328,37500,0
59620231,15000,15000,15000,36 months, ,15.61,D,D1,Budget Analyst,10+ years,RENT,78402.16,Verified,n,,debt_consolidation,Debt consolidation,953xx,CA,24.6,0,0,,58,19,1,6183,50.3,36,f,938.72,0,0,0,0,,INDIVIDUAL,,26th week,0,141,43998,12300,0
51884624,12000,12000,12000,36 months,BAT1184694,8.18,B,B1,machine operator,10+ years,MORTGAGE,45000,Not Verified,n,,debt_consolidation,Debt consolidation,441xx,OH,20.59,0,3,,106,15,1,12139,26.4,21,f,591.82,0,0,0,0,,INDIVIDUAL,,35th week,0,0,18955,46000,0
43163125,7000,7000,7000,36 months,BAT5924421,6.03,A,A1,,n/a,RENT,33000,Verified,n,,debt_consolidation,Debt consolidation,017xx,MA,6.55,0,0,,,10,0,4161,10,12,f,120.19,0,0,0,0,,INDIVIDUAL,,35th week,0,0,4161,41600,1
7947406,19200,19200,19200,36 months,,10.64,B,B2,US BANK,4 years,MORTGAGE,50000,Verified,n,,debt_consolidation,debt consalidation,452xx,OH,24.84,0,1,74,,12,0,9368,34.7,17,f,2633.47,0,0,0,0,,INDIVIDUAL,,91th week,0,0,44318,27000,1
9889290,9750,9750,9725,36 months,BAT2575549,12.99,B,B4,Store manager,2 years,RENT,30000,Not Verified,n,> Want to consolidate bills to pay them off in hopes of making a home purchase in the near future. Paying debt down and dealing with current  high rates is not getting me closer to my goal. Paying off loan at a lower rate is much more due able.<br>,debt_consolidation,Pay off bills,212xx,MD,20.2,0,0,,,7,0,8012,66.8,14,f,1887.02,0,0,0,0,,INDIVIDUAL,,113th week,0,0,9687,12000,0
23052420,12000,12000,12000,60 months, ,14.49,C,C4,PE Teacher/Coach,10+ years,MORTGAGE,57000,Verified,n,,debt_consolidation,Debt consolidation,786xx,TX,26.59,0,0,,77,10,1,6182,33.2,39,w,2337.28,0,0,0,0,,INDIVIDUAL,,78th week,0,0,217361,18600,1
64876377,20000,20000,20000,60 months, ,13.33,C,C3,Director of Human Resources,10+ years,RENT,125000,Verified,n,,debt_consolidation,Debt consolidation,334xx,FL,19.77,0,0,,107,12,1,11463,57.6,20,w,628.98,0,0,0,0,,INDIVIDUAL,,13th week,0,0,51448,19900,0
33509596,30000,30000,30000,36 months,BAT2078974,10.15,B,B2,Manager,5 years,MORTGAGE,150000,Source Verified,n,,debt_consolidation,Debt consolidation,773xx,TX,7.71,0,1,,,6,0,11709,40.8,13,f,3129.17,0,0,0,0,,INDIVIDUAL,,65th week,0,5674,15567,28700,0
45330307,11950,11950,11950,60 months,BAT4136152,21.67,E,E5,Material Management,2 years,MORTGAGE,29900,Verified,n,,debt_consolidation,Debt consolidation,547xx,WI,15.42,0,1,,,7,0,10979,96.3,9,f,1936.71,0,0,0,0,,INDIVIDUAL,,44th week,0,0,11346,11400,0
42384204,10000,10000,10000,36 months,BAT4694572,6.03,A,A1,System Analyst,< 1 year,OWN,45000,Verified,n,,credit_card,Credit card refinancing,727xx,AR,3.61,0,1,,,14,0,1590,3.4,38,w,507.53,0,0,0,0,,INDIVIDUAL,,52th week,0,0,76398,46100,0
